Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
45.58.47.160,September 13 2024 7:43:45 PM EDT,New York - US,Up,200,63,8,31,73,20,195,152343,104.18.9.189,-
23.105.39.121,September 13 2024 7:43:45 PM EDT,Virginia - US,Up,200,9,1,15,49,3,78,152343,104.18.8.189,-
165.22.238.144,September 13 2024 7:43:45 PM EDT,Toronto - CA,Up,200,9,1,12,40,4,67,152343,104.18.8.189,-
45.10.22.81,September 13 2024 7:43:45 PM EDT,Las Vegas - US,Up,200,28,8,21,70,9,137,152343,104.18.8.189,-
104.236.114.81,September 13 2024 7:38:31 PM EDT,New York - US,Up,200,16,1,15,47,6,85,152343,104.18.8.189,-
104.236.16.22,September 13 2024 7:33:19 PM EDT,New York - US,Up,200,13,1,12,59,5,91,152343,104.18.8.189,-
172.96.165.98,September 13 2024 7:28:06 PM EDT,New York - US,Up,200,28,1,9,45,4,88,152343,104.18.8.189,-
209.151.153.107,September 13 2024 7:22:52 PM EDT,New York - US,Up,200,17,2,9,88,12,128,152343,104.18.9.189,-
198.211.100.169,September 13 2024 7:17:38 PM EDT,New York - US,Up,200,26,2,14,47,5,94,152343,104.18.8.189,-
104.236.16.22,September 13 2024 7:12:25 PM EDT,New York - US,Up,200,17,2,16,63,2,101,152343,104.18.9.189,-
207.244.103.237,September 13 2024 7:12:25 PM EDT,Virginia - US,Up,200,18,1,14,43,5,81,152343,104.18.9.189,-
172.105.0.109,September 13 2024 7:12:25 PM EDT,Toronto - CA,Up,200,19,1,8,44,4,77,152343,104.18.8.189,-
45.10.22.81,September 13 2024 7:12:25 PM EDT,Las Vegas - US,Up,200,24,8,21,159,9,221,152343,104.18.9.189,-
198.211.100.169,September 13 2024 7:07:12 PM EDT,New York - US,Up,200,42,3,13,56,5,119,152343,104.18.8.189,-
172.96.165.98,September 13 2024 7:01:59 PM EDT,New York - US,Up,200,24,1,9,54,5,94,152343,104.18.8.189,-
66.165.233.146,September 13 2024 6:56:44 PM EDT,New York - US,Up,200,41,2,11,35,8,97,152343,104.18.8.189,-
172.96.165.98,September 13 2024 6:51:32 PM EDT,New York - US,Up,200,16,2,10,50,5,83,152343,104.18.8.189,-
104.236.16.22,September 13 2024 6:46:18 PM EDT,New York - US,Up,200,13,2,12,50,5,82,152343,104.18.8.189,-
66.165.233.146,September 13 2024 6:41:07 PM EDT,New York - US,Up,200,26,2,10,41,5,84,152343,104.18.8.189,-
75.101.151.107,September 13 2024 6:41:07 PM EDT,Virginia - US,Up,200,13,3,14,47,6,83,152343,104.18.9.189,-
172.105.0.109,September 13 2024 6:41:07 PM EDT,Toronto - CA,Up,200,473,1,9,50,4,537,152343,104.18.9.189,-
64.235.50.24,September 13 2024 6:41:07 PM EDT,Las Vegas - US,Up,200,69,7,23,75,7,181,152343,104.18.9.189,-
66.165.251.146,September 13 2024 6:35:54 PM EDT,New York - US,Up,200,32,2,16,74,4,128,152343,104.18.8.189,-
172.96.165.98,September 13 2024 6:30:43 PM EDT,New York - US,Up,200,19,1,11,42,5,78,152343,104.18.9.189,-
198.211.100.169,September 13 2024 6:25:27 PM EDT,New York - US,Up,200,17,2,12,51,4,86,152343,104.18.9.189,-
66.165.253.194,September 13 2024 6:20:11 PM EDT,New York - US,Up,200,69,1,13,74,4,161,152343,104.18.9.189,-
66.165.253.194,September 13 2024 6:14:55 PM EDT,New York - US,Up,200,28,2,12,47,4,93,152343,104.18.8.189,-
66.165.253.194,September 13 2024 6:09:41 PM EDT,New York - US,Up,200,34,2,25,52,5,118,152343,104.18.9.189,-
23.105.39.121,September 13 2024 6:09:41 PM EDT,Virginia - US,Up,200,5,2,14,57,5,83,152343,104.18.8.189,-
162.223.228.142,September 13 2024 6:09:41 PM EDT,Toronto - CA,Up,200,16,11,19,64,11,121,152343,104.18.8.189,-
64.235.50.24,September 13 2024 6:09:41 PM EDT,Las Vegas - US,Up,200,74,7,22,75,8,187,152343,104.18.8.189,-
66.165.233.146,September 13 2024 6:04:21 PM EDT,New York - US,Up,200,57,2,17,67,7,151,152343,104.18.8.189,-
198.211.100.169,September 13 2024 5:59:04 PM EDT,New York - US,Up,200,14,1,17,48,5,85,152343,104.18.9.189,-
66.165.253.194,September 13 2024 5:53:44 PM EDT,New York - US,Up,200,30,2,22,45,5,105,152343,104.18.9.189,-
45.58.47.160,September 13 2024 5:48:33 PM EDT,New York - US,Up,200,87,3,19,49,21,179,152343,104.18.9.189,-
198.211.100.169,September 13 2024 5:43:19 PM EDT,New York - US,Up,200,18,2,12,42,5,79,152343,104.18.9.189,-
198.211.100.169,September 13 2024 5:38:00 PM EDT,New York - US,Up,200,26,8,24,58,11,127,152343,104.18.8.189,-
75.101.151.107,September 13 2024 5:38:00 PM EDT,Virginia - US,Up,200,12,2,14,182,5,215,152343,104.18.9.189,-
165.22.238.144,September 13 2024 5:38:00 PM EDT,Toronto - CA,Up,200,10,1,14,43,5,73,152343,104.18.8.189,-
64.235.50.24,September 13 2024 5:38:00 PM EDT,Las Vegas - US,Up,200,39,8,18,80,9,154,152343,104.18.9.189,-
169.197.141.229,September 13 2024 5:32:44 PM EDT,New York - US,Up,200,30,0,10,41,4,86,152343,104.18.9.189,-
45.58.47.160,September 13 2024 5:27:26 PM EDT,New York - US,Up,200,44,3,14,53,5,119,152343,104.18.8.189,-
45.58.47.160,September 13 2024 5:22:08 PM EDT,New York - US,Up,200,47,5,20,54,3,129,152343,104.18.9.189,-
169.197.141.229,September 13 2024 5:16:50 PM EDT,New York - US,Up,200,13,0,11,59,1,84,152343,104.18.8.189,-
45.58.47.160,September 13 2024 5:11:34 PM EDT,New York - US,Up,200,48,3,20,46,14,132,152343,104.18.8.189,-
169.197.141.229,September 13 2024 5:06:18 PM EDT,New York - US,Up,200,25,1,15,46,6,94,152343,104.18.8.189,-
207.244.104.199,September 13 2024 5:06:18 PM EDT,Virginia - US,Up,200,5,2,18,53,4,82,152343,104.18.8.189,-
172.105.0.109,September 13 2024 5:06:18 PM EDT,Toronto - CA,Up,200,259,1,8,69,6,343,152343,104.18.9.189,-
45.10.22.81,September 13 2024 5:06:18 PM EDT,Las Vegas - US,Up,200,13,9,21,57,8,108,152343,104.18.9.189,-
169.197.141.229,September 13 2024 5:01:00 PM EDT,New York - US,Up,200,1017,1,13,52,4,1087,152343,104.18.9.189,-
66.165.251.146,September 13 2024 4:55:39 PM EDT,New York - US,Up,200,58,3,32,52,4,149,152343,104.18.9.189,-
198.211.100.169,September 13 2024 4:50:20 PM EDT,New York - US,Up,200,15,5,18,75,4,117,152343,104.18.9.189,-
209.151.153.107,September 13 2024 4:44:56 PM EDT,New York - US,Up,200,10,2,14,50,4,80,152343,104.18.9.189,-
66.165.233.146,September 13 2024 4:39:37 PM EDT,New York - US,Up,200,31,2,9,54,7,103,152343,104.18.9.189,-
198.211.100.169,September 13 2024 4:34:19 PM EDT,New York - US,Up,200,26,5,17,51,5,104,152343,104.18.9.189,-
131.153.220.98,September 13 2024 4:34:19 PM EDT,Virginia - US,Up,200,10,1,10,66,5,92,152343,104.18.9.189,-
172.105.0.109,September 13 2024 4:34:19 PM EDT,Toronto - CA,Up,200,84,1,10,51,5,151,152343,104.18.9.189,-
45.10.22.81,September 13 2024 4:34:19 PM EDT,Las Vegas - US,Up,200,14,8,16,73,8,120,152343,104.18.9.189,-
169.197.141.229,September 13 2024 4:29:03 PM EDT,New York - US,Up,200,26,1,9,41,5,82,152343,104.18.9.189,-
66.165.233.146,September 13 2024 4:23:45 PM EDT,New York - US,Up,200,145,3,10,48,5,211,152343,104.18.8.189,-
209.151.153.107,September 13 2024 4:18:28 PM EDT,New York - US,Up,200,8,2,15,51,6,82,152343,104.18.9.189,-
104.236.114.81,September 13 2024 4:13:09 PM EDT,New York - US,Up,200,16,2,14,58,4,94,152343,104.18.9.189,-
66.165.233.146,September 13 2024 4:07:51 PM EDT,New York - US,Up,200,30,2,12,60,4,108,152343,104.18.9.189,-
66.165.253.194,September 13 2024 4:02:25 PM EDT,New York - US,Up,200,28,2,23,47,10,110,152343,104.18.8.189,-
23.105.39.121,September 13 2024 4:02:25 PM EDT,Virginia - US,Up,200,13,2,12,59,5,91,152343,104.18.8.189,-
172.105.0.109,September 13 2024 4:02:25 PM EDT,Toronto - CA,Up,200,262,1,9,61,4,337,152343,104.18.8.189,-
64.235.50.24,September 13 2024 4:02:25 PM EDT,Las Vegas - US,Up,200,22,9,18,51,7,107,152343,104.18.9.189,-
198.211.100.169,September 13 2024 3:57:03 PM EDT,New York - US,Up,200,44,1,18,61,7,132,152343,104.18.8.189,-
198.211.100.169,September 13 2024 3:51:43 PM EDT,New York - US,Up,200,15,3,16,42,4,80,152343,104.18.9.189,-
169.197.141.229,September 13 2024 3:46:21 PM EDT,New York - US,Up,200,25,1,11,43,5,85,152343,104.18.8.189,-
209.151.153.107,September 13 2024 3:40:58 PM EDT,New York - US,Up,200,15,2,12,51,6,86,152343,104.18.8.189,-
198.211.100.169,September 13 2024 3:35:39 PM EDT,New York - US,Up,200,26,2,13,46,5,92,152343,104.18.9.189,-
198.211.100.169,September 13 2024 3:30:18 PM EDT,New York - US,Up,200,14,3,15,47,7,86,152343,104.18.9.189,-
207.244.103.237,September 13 2024 3:30:18 PM EDT,Virginia - US,Up,200,10,1,13,73,5,103,152343,104.18.8.189,-
134.195.196.243,September 13 2024 3:30:18 PM EDT,Toronto - CA,Up,200,8,1,20,43,5,77,152343,104.18.9.189,-
45.10.22.81,September 13 2024 3:30:18 PM EDT,Las Vegas - US,Up,200,13,8,17,53,8,100,152343,104.18.8.189,-
104.236.114.81,September 13 2024 3:24:55 PM EDT,New York - US,Up,200,14,1,15,57,4,92,152343,104.18.8.189,-
209.151.153.107,September 13 2024 3:19:35 PM EDT,New York - US,Up,200,12,1,9,71,4,97,152343,104.18.8.189,-
66.165.233.146,September 13 2024 3:14:12 PM EDT,New York - US,Up,200,29,3,12,51,4,99,152343,104.18.9.189,-
209.151.153.107,September 13 2024 3:08:49 PM EDT,New York - US,Up,200,9,1,10,49,5,74,152343,104.18.9.189,-
45.58.47.160,September 13 2024 3:03:28 PM EDT,New York - US,Up,200,121,2,21,56,4,204,152343,104.18.9.189,-
169.197.141.229,September 13 2024 2:58:03 PM EDT,New York - US,Up,200,25,1,13,60,5,105,152343,104.18.8.189,-
131.153.220.98,September 13 2024 2:58:03 PM EDT,Virginia - US,Up,200,9,1,11,54,6,81,152343,104.18.8.189,-
162.223.228.142,September 13 2024 2:58:03 PM EDT,Toronto - CA,Up,200,24,11,19,108,12,175,152343,104.18.8.189,-
64.235.50.24,September 13 2024 2:58:03 PM EDT,Las Vegas - US,Up,200,22,8,16,66,7,119,152343,104.18.8.189,-
209.151.153.107,September 13 2024 2:52:39 PM EDT,New York - US,Up,200,20,1,11,101,5,138,152343,104.18.8.189,-
172.96.165.98,September 13 2024 2:47:19 PM EDT,New York - US,Up,200,18,2,9,50,6,85,152343,104.18.9.189,-
169.197.141.229,September 13 2024 2:41:57 PM EDT,New York - US,Up,200,12,1,10,54,5,82,152343,104.18.9.189,-
66.165.251.146,September 13 2024 2:36:38 PM EDT,New York - US,Up,200,27,2,13,55,9,106,152343,104.18.8.189,-
104.236.114.81,September 13 2024 2:30:52 PM EDT,New York - US,Up,200,1800,122,66,54,3,2104,152343,104.18.9.189,-
66.165.251.146,September 13 2024 2:25:27 PM EDT,New York - US,Up,200,27,2,25,58,5,117,152343,104.18.9.189,-
75.101.151.107,September 13 2024 2:25:27 PM EDT,Virginia - US,Up,200,8,2,11,57,5,83,152343,104.18.9.189,-
165.22.238.144,September 13 2024 2:25:27 PM EDT,Toronto - CA,Up,200,13,2,13,37,1,66,152343,104.18.9.189,-
64.235.50.24,September 13 2024 2:25:27 PM EDT,Las Vegas - US,Up,200,24,8,16,54,7,109,152343,104.18.9.189,-
172.96.165.98,September 13 2024 2:20:06 PM EDT,New York - US,Up,200,17,2,11,69,6,105,152343,104.18.9.189,-
172.96.165.98,September 13 2024 2:14:47 PM EDT,New York - US,Up,200,15,1,15,55,4,90,152343,104.18.9.189,-
172.96.165.98,September 13 2024 2:09:25 PM EDT,New York - US,Up,200,16,1,11,70,5,104,152343,104.18.8.189,-
209.151.153.107,September 13 2024 2:04:04 PM EDT,New York - US,Up,200,9,2,8,46,5,70,152343,104.18.9.189,-
169.197.141.229,September 13 2024 1:58:43 PM EDT,New York - US,Up,200,16,1,14,55,5,91,152343,104.18.8.189,-
104.236.114.81,September 13 2024 1:53:22 PM EDT,New York - US,Up,200,14,2,17,129,10,172,152343,104.18.9.189,-
23.105.39.121,September 13 2024 1:53:22 PM EDT,Virginia - US,Up,200,17,1,13,57,5,94,152343,104.18.9.189,-
172.105.0.109,September 13 2024 1:53:22 PM EDT,Toronto - CA,Up,200,311,1,9,50,4,387,152343,104.18.8.189,-
45.10.22.81,September 13 2024 1:53:22 PM EDT,Las Vegas - US,Up,200,32,9,20,66,8,135,152343,104.18.8.189,-
66.165.253.194,September 13 2024 1:47:52 PM EDT,New York - US,Up,200,1059,2,13,96,1,1171,152343,104.18.8.189,-
198.211.100.169,September 13 2024 1:42:30 PM EDT,New York - US,Up,200,36,2,22,64,5,129,152343,104.18.8.189,-
104.236.114.81,September 13 2024 1:37:08 PM EDT,New York - US,Up,200,16,2,13,49,6,86,152343,104.18.8.189,-
45.58.47.160,September 13 2024 1:31:46 PM EDT,New York - US,Up,200,49,6,18,59,11,143,152343,104.18.8.189,-
66.165.251.146,September 13 2024 1:26:24 PM EDT,New York - US,Up,200,32,2,10,67,6,117,152343,104.18.8.189,-
198.211.100.169,September 13 2024 1:21:02 PM EDT,New York - US,Up,200,15,6,18,75,5,119,152343,104.18.8.189,-
23.105.39.121,September 13 2024 1:21:02 PM EDT,Virginia - US,Up,200,19,3,17,72,1,112,152343,104.18.9.189,-
165.22.238.144,September 13 2024 1:21:02 PM EDT,Toronto - CA,Up,200,12,5,13,45,8,83,152343,104.18.9.189,-
64.235.50.24,September 13 2024 1:21:02 PM EDT,Las Vegas - US,Up,200,22,7,16,98,7,150,152343,104.18.8.189,-
104.236.16.22,September 13 2024 1:15:40 PM EDT,New York - US,Up,200,31,1,10,50,5,98,152343,104.18.9.189,-
104.236.16.22,September 13 2024 1:10:15 PM EDT,New York - US,Up,200,21,1,14,53,4,94,152343,104.18.9.189,-
169.197.141.229,September 13 2024 1:04:52 PM EDT,New York - US,Up,200,13,1,21,52,5,93,152343,104.18.8.189,-
45.58.47.160,September 13 2024 12:59:31 PM EDT,New York - US,Up,200,46,4,17,66,4,137,152343,104.18.9.189,-
198.211.100.169,September 13 2024 12:54:09 PM EDT,New York - US,Up,200,21,12,23,75,10,141,152343,104.18.9.189,-
66.165.251.146,September 13 2024 12:48:46 PM EDT,New York - US,Up,200,53,2,17,53,1,126,152343,104.18.8.189,-
75.101.151.107,September 13 2024 12:48:46 PM EDT,Virginia - US,Up,200,16,3,13,101,6,139,152343,104.18.9.189,-
159.203.37.151,September 13 2024 12:48:46 PM EDT,Toronto - CA,Up,200,89,1,15,45,4,154,152343,104.18.8.189,-
64.235.50.24,September 13 2024 12:48:46 PM EDT,Las Vegas - US,Up,200,19,8,16,64,7,114,152343,104.18.9.189,-
45.58.47.160,September 13 2024 12:43:26 PM EDT,New York - US,Up,200,45,5,16,53,4,124,152343,104.18.8.189,-
104.236.16.22,September 13 2024 12:38:05 PM EDT,New York - US,Up,200,79,2,10,46,6,143,152343,104.18.8.189,-
169.197.141.229,September 13 2024 12:32:40 PM EDT,New York - US,Up,200,15,1,11,49,6,82,152343,104.18.8.189,-
209.151.153.107,September 13 2024 12:27:18 PM EDT,New York - US,Up,200,9,1,10,62,4,86,152343,104.18.9.189,-
209.151.153.107,September 13 2024 12:21:54 PM EDT,New York - US,Up,200,9,2,12,57,4,84,152343,104.18.8.189,-
198.211.100.169,September 13 2024 12:16:32 PM EDT,New York - US,Up,200,16,3,13,46,9,87,152343,104.18.8.189,-
75.101.151.107,September 13 2024 12:16:32 PM EDT,Virginia - US,Up,200,16,2,10,59,4,91,152343,104.18.9.189,-
165.22.238.144,September 13 2024 12:16:32 PM EDT,Toronto - CA,Up,200,19,1,12,36,6,74,152343,104.18.9.189,-
64.235.50.24,September 13 2024 12:16:32 PM EDT,Las Vegas - US,Up,200,0,8,20,66,8,102,152343,104.18.8.189,-
66.165.253.194,September 13 2024 12:11:07 PM EDT,New York - US,Up,200,33,2,14,52,4,105,152343,104.18.9.189,-
45.58.47.160,September 13 2024 12:05:39 PM EDT,New York - US,Up,200,46,9,20,42,3,120,152343,104.18.8.189,-
169.197.141.229,September 13 2024 12:00:16 PM EDT,New York - US,Up,200,17,1,11,53,4,86,152343,104.18.8.189,-
209.151.153.107,September 13 2024 11:54:48 AM EDT,New York - US,Up,200,12,11,10,55,3,91,152343,104.18.8.189,-
169.197.141.229,September 13 2024 11:49:21 AM EDT,New York - US,Up,200,29,1,11,59,4,104,152343,104.18.9.189,-
198.211.100.169,September 13 2024 11:43:51 AM EDT,New York - US,Up,200,18,2,14,54,4,92,152343,104.18.9.189,-
207.244.104.49,September 13 2024 11:43:51 AM EDT,Virginia - US,Up,200,5,2,19,60,5,91,152343,104.18.8.189,-
172.105.0.109,September 13 2024 11:43:51 AM EDT,Toronto - CA,Up,200,277,0,8,43,5,334,152343,104.18.9.189,-
45.10.22.81,September 13 2024 11:43:51 AM EDT,Las Vegas - US,Up,200,24,9,20,62,10,125,152343,104.18.9.189,-
209.151.153.107,September 13 2024 11:38:28 AM EDT,New York - US,Up,200,49,2,11,48,5,115,152343,104.18.9.189,-
66.165.233.146,September 13 2024 11:33:03 AM EDT,New York - US,Up,200,55,2,10,51,4,122,152343,104.18.9.189,-
172.96.165.98,September 13 2024 11:27:33 AM EDT,New York - US,Up,200,16,1,12,59,4,92,152343,104.18.9.189,-
66.165.253.194,September 13 2024 11:22:01 AM EDT,New York - US,Up,200,34,3,24,48,4,113,152343,104.18.9.189,-
66.165.253.194,September 13 2024 11:16:35 AM EDT,New York - US,Up,200,28,3,21,45,5,102,152343,104.18.9.189,-
66.165.233.146,September 13 2024 11:11:05 AM EDT,New York - US,Up,200,29,2,9,54,5,99,152343,104.18.8.189,-
108.62.123.84,September 13 2024 11:11:05 AM EDT,Virginia - US,Up,200,6,1,12,66,5,90,152343,104.18.8.189,-
165.22.238.144,September 13 2024 11:11:05 AM EDT,Toronto - CA,Up,200,13,1,12,40,4,70,152343,104.18.8.189,-
64.235.50.24,September 13 2024 11:11:05 AM EDT,Las Vegas - US,Up,200,22,8,16,67,7,120,152343,104.18.8.189,-
45.58.47.160,September 13 2024 11:05:41 AM EDT,New York - US,Up,200,43,4,18,56,5,126,152343,104.18.8.189,-
45.58.47.160,September 13 2024 11:00:16 AM EDT,New York - US,Up,200,57,6,16,91,8,178,152343,104.18.9.189,-
104.236.16.22,September 13 2024 10:54:47 AM EDT,New York - US,Up,200,17,4,16,56,5,98,152343,104.18.9.189,-
209.151.153.107,September 13 2024 10:49:25 AM EDT,New York - US,Up,200,6,1,10,70,6,94,152343,104.18.9.189,-
66.165.253.194,September 13 2024 10:43:54 AM EDT,New York - US,Up,200,32,2,18,76,6,134,152343,104.18.9.189,-
66.165.233.146,September 13 2024 10:38:27 AM EDT,New York - US,Up,200,41,3,11,45,5,105,152343,104.18.8.189,-
207.244.104.233,September 13 2024 10:38:27 AM EDT,Virginia - US,Up,200,7,1,25,58,5,97,152343,104.18.8.189,-
172.105.0.109,September 13 2024 10:38:27 AM EDT,Toronto - CA,Up,200,478,1,9,44,5,537,152343,104.18.9.189,-
45.10.22.81,September 13 2024 10:38:27 AM EDT,Las Vegas - US,Up,200,13,9,18,60,8,108,152343,104.18.9.189,-
198.211.100.169,September 13 2024 10:33:05 AM EDT,New York - US,Up,200,29,2,13,48,4,96,152343,104.18.9.189,-
104.236.114.81,September 13 2024 10:27:42 AM EDT,New York - US,Up,200,18,3,14,64,16,115,152343,104.18.9.189,-
104.236.16.22,September 13 2024 10:22:12 AM EDT,New York - US,Up,200,15,1,12,42,5,75,152343,104.18.9.189,-
172.96.165.98,September 13 2024 10:16:45 AM EDT,New York - US,Up,200,14,2,15,32,7,70,152343,104.18.8.189,-
45.58.47.160,September 13 2024 10:11:17 AM EDT,New York - US,Up,200,45,2,19,58,3,127,152343,104.18.9.189,-
66.165.251.146,September 13 2024 10:05:40 AM EDT,New York - US,Up,200,140,3,10,43,8,204,152343,104.18.8.189,-
207.244.104.199,September 13 2024 10:05:40 AM EDT,Virginia - US,Up,200,9,2,21,73,5,110,152343,104.18.9.189,-
172.105.0.109,September 13 2024 10:05:40 AM EDT,Toronto - CA,Up,200,276,1,9,46,4,336,152343,104.18.9.189,-
64.235.50.24,September 13 2024 10:05:40 AM EDT,Las Vegas - US,Up,200,14,7,22,52,8,104,152343,104.18.8.189,-
66.165.233.146,September 13 2024 10:00:09 AM EDT,New York - US,Up,200,29,3,12,60,8,112,152343,104.18.9.189,-
104.236.16.22,September 13 2024 9:54:41 AM EDT,New York - US,Up,200,18,5,20,55,4,103,152343,104.18.8.189,-
66.165.253.194,September 13 2024 9:49:14 AM EDT,New York - US,Up,200,28,2,14,55,14,114,152343,104.18.8.189,-
172.96.165.98,September 13 2024 9:43:50 AM EDT,New York - US,Up,200,13,1,11,54,5,84,152343,104.18.9.189,-
66.165.251.146,September 13 2024 9:38:26 AM EDT,New York - US,Up,200,17,2,14,63,5,101,152343,104.18.9.189,-
66.165.251.146,September 13 2024 9:33:00 AM EDT,New York - US,Up,200,14,3,14,67,5,103,152343,104.18.8.189,-
207.244.104.199,September 13 2024 9:33:00 AM EDT,Virginia - US,Up,200,5,2,48,79,1,135,152343,104.18.9.189,-
172.105.0.109,September 13 2024 9:33:00 AM EDT,Toronto - CA,Up,200,267,1,10,44,4,327,152343,104.18.9.189,-
64.235.50.24,September 13 2024 9:33:00 AM EDT,Las Vegas - US,Up,200,24,8,16,51,7,106,152343,104.18.9.189,-
104.236.114.81,September 13 2024 9:27:34 AM EDT,New York - US,Up,200,81,1,15,68,4,170,152343,104.18.8.189,-
169.197.141.229,September 13 2024 9:22:14 AM EDT,New York - US,Up,200,15,2,9,49,4,79,152343,104.18.8.189,-
66.165.251.146,September 13 2024 9:16:47 AM EDT,New York - US,Up,200,28,3,22,50,4,107,152343,104.18.8.189,-
104.236.114.81,September 13 2024 9:11:22 AM EDT,New York - US,Up,200,131,6,14,57,5,213,152343,104.18.9.189,-
66.165.233.146,September 13 2024 9:05:52 AM EDT,New York - US,Up,200,41,2,13,65,5,126,152343,104.18.8.189,-
45.58.47.160,September 13 2024 9:00:22 AM EDT,New York - US,Up,200,43,4,21,56,3,128,152343,104.18.9.189,-
75.101.151.107,September 13 2024 9:00:22 AM EDT,Virginia - US,Up,200,40,2,11,67,5,125,152343,104.18.8.189,-
162.223.228.142,September 13 2024 9:00:22 AM EDT,Toronto - CA,Up,200,8,11,19,223,30,291,152343,104.18.8.189,-
45.10.22.81,September 13 2024 9:00:22 AM EDT,Las Vegas - US,Up,200,13,8,20,48,9,99,152343,104.18.9.189,-
172.96.165.98,September 13 2024 8:54:52 AM EDT,New York - US,Up,200,14,2,13,46,6,81,152343,104.18.8.189,-
66.165.251.146,September 13 2024 8:49:22 AM EDT,New York - US,Up,200,70,2,10,47,4,133,152343,104.18.8.189,-
209.151.153.107,September 13 2024 8:43:55 AM EDT,New York - US,Up,200,18,2,9,48,4,81,152343,104.18.9.189,-
104.236.16.22,September 13 2024 8:38:28 AM EDT,New York - US,Up,200,16,1,10,48,4,80,152343,104.18.9.189,-
104.236.114.81,September 13 2024 8:32:59 AM EDT,New York - US,Up,200,13,2,12,69,4,100,152343,104.18.9.189,-
66.165.233.146,September 13 2024 8:27:25 AM EDT,New York - US,Up,200,28,2,12,42,5,89,152343,104.18.8.189,-
23.105.39.121,September 13 2024 8:27:25 AM EDT,Virginia - US,Up,200,6,1,11,48,5,72,152343,104.18.9.189,-
134.195.196.243,September 13 2024 8:27:25 AM EDT,Toronto - CA,Up,200,9,1,8,53,12,83,152343,104.18.8.189,-
64.235.50.24,September 13 2024 8:27:25 AM EDT,Las Vegas - US,Up,200,31,8,16,54,8,117,152343,104.18.9.189,-
45.58.47.160,September 13 2024 8:21:46 AM EDT,New York - US,Up,200,45,2,23,43,4,117,152343,104.18.8.189,-
66.165.253.194,September 13 2024 8:16:16 AM EDT,New York - US,Up,200,27,2,9,48,4,90,152343,104.18.9.189,-
169.197.141.229,September 13 2024 8:10:46 AM EDT,New York - US,Up,200,24,1,11,46,5,87,152343,104.18.8.189,-
172.96.165.98,September 13 2024 8:05:16 AM EDT,New York - US,Up,200,12,1,12,42,4,71,152343,104.18.8.189,-
104.236.114.81,September 13 2024 7:59:48 AM EDT,New York - US,Up,200,17,2,9,41,5,74,152343,104.18.9.189,-
104.236.114.81,September 13 2024 7:54:25 AM EDT,New York - US,Up,200,17,1,16,42,4,81,152343,104.18.9.189,-
207.244.104.49,September 13 2024 7:54:25 AM EDT,Virginia - US,Up,200,6,2,13,60,5,86,152343,104.18.8.189,-
162.223.228.142,September 13 2024 7:54:25 AM EDT,Toronto - CA,Up,200,12,11,18,65,10,117,152343,104.18.8.189,-
64.235.50.24,September 13 2024 7:54:25 AM EDT,Las Vegas - US,Up,200,20,8,14,51,7,100,152343,104.18.9.189,-
104.236.16.22,September 13 2024 7:48:54 AM EDT,New York - US,Up,200,13,1,10,43,5,72,152343,104.18.8.189,-
66.165.233.146,September 13 2024 7:43:25 AM EDT,New York - US,Up,200,29,3,11,60,4,107,152343,104.18.9.189,-
198.211.100.169,September 13 2024 7:37:59 AM EDT,New York - US,Up,200,17,2,11,47,5,82,152343,104.18.9.189,-
209.151.153.107,September 13 2024 7:32:32 AM EDT,New York - US,Up,200,8,2,8,61,5,84,152343,104.18.8.189,-
104.236.114.81,September 13 2024 7:27:00 AM EDT,New York - US,Up,200,21,5,17,41,9,93,152343,104.18.9.189,-
172.96.165.98,September 13 2024 7:21:33 AM EDT,New York - US,Up,200,14,1,14,46,8,84,152343,104.18.8.189,-
207.244.97.125,September 13 2024 7:21:33 AM EDT,Virginia - US,Up,200,16,2,18,67,4,107,152343,104.18.8.189,-
134.195.196.243,September 13 2024 7:21:33 AM EDT,Toronto - CA,Up,200,15,1,23,48,5,92,152343,104.18.9.189,-
64.235.50.24,September 13 2024 7:21:33 AM EDT,Las Vegas - US,Up,200,20,7,19,112,4,163,152343,104.18.8.189,-
104.236.114.81,September 13 2024 7:16:05 AM EDT,New York - US,Up,200,65,2,16,54,4,141,152343,104.18.9.189,-
104.236.114.81,September 13 2024 7:10:35 AM EDT,New York - US,Up,200,15,2,17,43,5,82,152343,104.18.8.189,-
172.96.165.98,September 13 2024 7:05:12 AM EDT,New York - US,Up,200,13,1,10,34,4,63,152343,104.18.9.189,-
198.211.100.169,September 13 2024 6:59:48 AM EDT,New York - US,Up,200,14,1,17,38,5,76,152343,104.18.8.189,-
104.236.16.22,September 13 2024 6:54:27 AM EDT,New York - US,Up,200,12,1,10,40,8,71,152343,104.18.8.189,-
198.211.100.169,September 13 2024 6:49:07 AM EDT,New York - US,Up,200,14,2,13,43,5,77,152343,104.18.9.189,-
207.244.103.237,September 13 2024 6:49:07 AM EDT,Virginia - US,Up,200,13,1,13,46,10,84,152343,104.18.9.189,-
159.203.37.151,September 13 2024 6:49:07 AM EDT,Toronto - CA,Up,200,69,2,11,39,4,125,152343,104.18.9.189,-
45.10.22.81,September 13 2024 6:49:07 AM EDT,Las Vegas - US,Up,200,13,8,19,45,9,94,152343,104.18.9.189,-
