Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
131.153.220.98,October 9 2024 11:41:08 PM EDT,Virginia - US,Up,200,9,1,22,1638,18,1689,638010,104.18.16.112,-
134.195.196.243,October 9 2024 11:41:08 PM EDT,Toronto - CA,Up,200,63,1,10,1593,15,1682,638010,104.18.16.112,-
45.10.22.81,October 9 2024 11:41:08 PM EDT,Las Vegas - US,Up,200,14,8,20,1697,19,1758,638010,104.18.16.112,-
66.165.233.146,October 9 2024 11:35:53 PM EDT,New York - US,Up,200,47,3,15,344,14,423,638010,104.18.16.112,-
45.58.47.160,October 9 2024 11:30:46 PM EDT,New York - US,Up,200,86,7,30,191,11,325,638010,104.18.17.112,-
66.165.251.146,October 9 2024 11:25:40 PM EDT,New York - US,Up,200,50,2,16,174,16,259,638010,104.18.17.112,-
169.197.141.229,October 9 2024 11:20:34 PM EDT,New York - US,Up,200,16,1,13,277,14,321,638010,104.18.16.112,-
66.165.253.194,October 9 2024 11:15:27 PM EDT,New York - US,Up,200,46,2,20,267,15,350,638010,104.18.16.112,-
198.211.100.169,October 9 2024 11:10:20 PM EDT,New York - US,Up,200,38,21,30,122,13,224,638010,104.18.16.112,-
131.153.220.98,October 9 2024 11:10:20 PM EDT,Virginia - US,Up,200,9,1,7,186,19,222,638010,104.18.17.112,-
172.105.0.109,October 9 2024 11:10:20 PM EDT,Toronto - CA,Up,200,293,1,9,124,15,442,638010,104.18.17.112,-
45.10.22.81,October 9 2024 11:10:20 PM EDT,Las Vegas - US,Up,200,15,8,22,309,17,372,638010,104.18.16.112,-
209.151.153.107,October 9 2024 11:05:18 PM EDT,New York - US,Up,200,11,4,12,211,19,257,638010,104.18.16.112,-
198.211.100.169,October 9 2024 11:00:01 PM EDT,New York - US,Up,200,47,10,46,360,17,480,638010,104.18.17.112,-
66.165.251.146,October 9 2024 10:54:55 PM EDT,New York - US,Up,200,45,2,13,307,16,383,638010,104.18.17.112,-
169.197.141.229,October 9 2024 10:49:48 PM EDT,New York - US,Up,200,28,1,9,229,16,283,638010,104.18.17.112,-
66.165.233.146,October 9 2024 10:44:37 PM EDT,New York - US,Up,200,55,2,10,238,16,321,638010,104.18.17.112,-
66.165.253.194,October 9 2024 10:39:34 PM EDT,New York - US,Up,200,47,2,9,1741,16,1815,638010,104.18.16.112,-
75.101.151.107,October 9 2024 10:39:34 PM EDT,Virginia - US,Up,200,13,2,10,1763,17,1805,638010,104.18.16.112,-
172.105.0.109,October 9 2024 10:39:34 PM EDT,Toronto - CA,Up,200,201,1,9,1608,13,1832,638010,104.18.17.112,-
45.10.22.81,October 9 2024 10:39:34 PM EDT,Las Vegas - US,Up,200,45,11,33,1793,19,1901,638010,104.18.17.112,-
172.96.165.98,October 9 2024 10:34:28 PM EDT,New York - US,Up,200,14,1,9,189,12,225,638007,104.18.16.112,-
45.58.47.160,October 9 2024 10:29:26 PM EDT,New York - US,Up,200,108,7,14,192,15,336,638007,104.18.17.112,-
45.58.47.160,October 9 2024 10:24:19 PM EDT,New York - US,Up,200,42,2,15,182,16,257,638007,104.18.16.112,-
198.211.100.169,October 9 2024 10:19:13 PM EDT,New York - US,Up,200,22,2,11,200,15,250,638007,104.18.17.112,-
66.165.253.194,October 9 2024 10:14:09 PM EDT,New York - US,Up,200,48,2,22,218,15,305,638007,104.18.16.112,-
104.236.16.22,October 9 2024 10:09:02 PM EDT,New York - US,Up,200,17,2,19,358,20,416,638007,104.18.17.112,-
207.244.97.125,October 9 2024 10:09:02 PM EDT,Virginia - US,Up,200,6,1,13,202,18,240,638007,104.18.17.112,-
162.223.228.142,October 9 2024 10:09:02 PM EDT,Toronto - CA,Up,200,31,12,22,179,21,265,638007,104.18.17.112,-
64.235.50.24,October 9 2024 10:09:02 PM EDT,Las Vegas - US,Up,200,88,7,18,385,17,515,638007,104.18.17.112,-
104.236.16.22,October 9 2024 10:03:59 PM EDT,New York - US,Up,200,18,1,14,269,17,319,638007,104.18.17.112,-
66.165.233.146,October 9 2024 9:58:53 PM EDT,New York - US,Up,200,52,2,11,341,21,427,638007,104.18.16.112,-
172.96.165.98,October 9 2024 9:53:52 PM EDT,New York - US,Up,200,17,1,10,242,15,286,638007,104.18.16.112,-
209.151.153.107,October 9 2024 9:48:42 PM EDT,New York - US,Up,200,10,1,10,217,13,252,638007,104.18.16.112,-
209.151.153.107,October 9 2024 9:43:38 PM EDT,New York - US,Up,200,9,1,12,219,16,257,638007,104.18.16.112,-
104.236.16.22,October 9 2024 9:38:34 PM EDT,New York - US,Up,200,15,2,15,2018,16,2066,638007,104.18.16.112,-
207.244.97.125,October 9 2024 9:38:34 PM EDT,Virginia - US,Up,200,6,2,13,1975,17,2013,638007,104.18.16.112,-
159.203.37.151,October 9 2024 9:38:34 PM EDT,Toronto - CA,Up,200,80,4,12,1927,14,2037,638007,104.18.17.112,-
45.10.22.81,October 9 2024 9:38:34 PM EDT,Las Vegas - US,Up,200,13,9,21,2087,30,2160,638007,104.18.16.112,-
169.197.141.229,October 9 2024 9:33:33 PM EDT,New York - US,Up,200,21,4,12,209,17,263,638011,104.18.17.112,-
45.58.47.160,October 9 2024 9:28:28 PM EDT,New York - US,Up,200,47,5,17,226,28,323,638011,104.18.17.112,-
209.151.153.107,October 9 2024 9:23:26 PM EDT,New York - US,Up,200,13,2,11,197,14,237,638011,104.18.16.112,-
172.96.165.98,October 9 2024 9:18:22 PM EDT,New York - US,Up,200,48,2,13,214,17,294,638011,104.18.17.112,-
198.211.100.169,October 9 2024 9:13:19 PM EDT,New York - US,Up,200,35,2,15,192,18,262,638011,104.18.16.112,-
209.151.153.107,October 9 2024 9:08:15 PM EDT,New York - US,Up,200,10,1,11,193,17,232,638011,104.18.16.112,-
207.244.103.237,October 9 2024 9:08:15 PM EDT,Virginia - US,Up,200,13,2,21,320,35,391,638011,104.18.16.112,-
165.22.238.144,October 9 2024 9:08:15 PM EDT,Toronto - CA,Up,200,29,2,11,418,14,474,638011,104.18.16.112,-
64.235.50.24,October 9 2024 9:08:15 PM EDT,Las Vegas - US,Up,200,56,8,17,391,13,485,638011,104.18.17.112,-
66.165.251.146,October 9 2024 9:03:13 PM EDT,New York - US,Up,200,65,3,20,181,11,280,638011,104.18.17.112,-
66.165.253.194,October 9 2024 8:58:10 PM EDT,New York - US,Up,200,47,2,12,230,17,308,638011,104.18.17.112,-
45.58.47.160,October 9 2024 8:53:08 PM EDT,New York - US,Up,200,52,4,17,281,22,377,638011,104.18.17.112,-
198.211.100.169,October 9 2024 8:48:04 PM EDT,New York - US,Up,200,27,1,12,231,18,290,638011,104.18.17.112,-
104.236.16.22,October 9 2024 8:43:02 PM EDT,New York - US,Up,200,78,1,17,282,18,396,638011,104.18.16.112,-
209.151.153.107,October 9 2024 8:37:58 PM EDT,New York - US,Up,200,11,2,10,1915,15,1953,638011,104.18.16.112,-
207.244.104.199,October 9 2024 8:37:58 PM EDT,Virginia - US,Up,200,6,1,13,1848,13,1881,638011,104.18.17.112,-
162.223.228.142,October 9 2024 8:37:58 PM EDT,Toronto - CA,Up,200,69,13,21,1814,16,1933,638011,104.18.16.112,-
64.235.50.24,October 9 2024 8:37:58 PM EDT,Las Vegas - US,Up,200,24,7,18,2001,27,2077,638011,104.18.17.112,-
198.211.100.169,October 9 2024 8:32:56 PM EDT,New York - US,Up,200,30,2,12,188,28,260,622123,104.18.17.112,-
169.197.141.229,October 9 2024 8:27:51 PM EDT,New York - US,Up,200,25,1,10,219,16,271,622123,104.18.16.112,-
66.165.251.146,October 9 2024 8:22:48 PM EDT,New York - US,Up,200,67,1,11,194,23,297,622123,104.18.16.112,-
198.211.100.169,October 9 2024 8:17:46 PM EDT,New York - US,Up,200,56,1,12,160,27,257,622123,104.18.16.112,-
104.236.114.81,October 9 2024 8:12:44 PM EDT,New York - US,Up,200,19,9,23,216,36,304,622123,104.18.17.112,-
169.197.141.229,October 9 2024 8:07:42 PM EDT,New York - US,Up,200,24,1,16,352,16,409,622123,104.18.16.112,-
207.244.104.233,October 9 2024 8:07:42 PM EDT,Virginia - US,Up,200,5,2,13,270,17,307,622123,104.18.16.112,-
162.223.228.142,October 9 2024 8:07:42 PM EDT,Toronto - CA,Up,200,111,11,19,172,17,330,622123,104.18.17.112,-
45.10.22.81,October 9 2024 8:07:42 PM EDT,Las Vegas - US,Up,200,14,8,18,513,16,569,622123,104.18.16.112,-
45.58.47.160,October 9 2024 8:02:39 PM EDT,New York - US,Up,200,51,1,18,323,20,414,622123,104.18.16.112,-
45.58.47.160,October 9 2024 7:57:37 PM EDT,New York - US,Up,200,43,4,34,226,17,324,622123,104.18.17.112,-
66.165.233.146,October 9 2024 7:52:33 PM EDT,New York - US,Up,200,48,2,12,197,23,282,622123,104.18.16.112,-
66.165.233.146,October 9 2024 7:47:23 PM EDT,New York - US,Up,200,72,2,11,432,17,534,622123,104.18.17.112,-
104.236.114.81,October 9 2024 7:42:11 PM EDT,New York - US,Up,200,15,6,13,210,19,264,622123,104.18.17.112,-
45.58.47.160,October 9 2024 7:37:00 PM EDT,New York - US,Up,200,92,7,23,195,17,334,622123,104.18.17.112,-
174.129.225.90,October 9 2024 7:37:00 PM EDT,Virginia - US,Up,200,8,3,10,199,18,238,622123,104.18.16.112,-
134.195.196.243,October 9 2024 7:37:00 PM EDT,Toronto - CA,Up,200,64,1,9,215,14,303,622123,104.18.17.112,-
64.235.50.24,October 9 2024 7:37:00 PM EDT,Las Vegas - US,Up,200,54,7,231,289,15,596,622123,104.18.17.112,-
45.58.47.160,October 9 2024 7:31:57 PM EDT,New York - US,Up,200,86,2,17,211,16,332,638008,104.18.17.112,-
169.197.141.229,October 9 2024 7:26:54 PM EDT,New York - US,Up,200,12,2,15,264,15,308,638008,104.18.16.112,-
66.165.253.194,October 9 2024 7:21:49 PM EDT,New York - US,Up,200,64,3,25,241,16,349,638008,104.18.16.112,-
66.165.253.194,October 9 2024 7:16:45 PM EDT,New York - US,Up,200,43,2,11,266,16,338,638008,104.18.17.112,-
66.165.233.146,October 9 2024 7:11:37 PM EDT,New York - US,Up,200,46,2,9,202,16,275,638008,104.18.17.112,-
104.236.114.81,October 9 2024 7:06:28 PM EDT,New York - US,Up,200,68,6,18,330,17,439,638008,104.18.16.112,-
207.244.104.49,October 9 2024 7:06:28 PM EDT,Virginia - US,Up,200,5,1,17,277,18,318,638008,104.18.17.112,-
172.105.0.109,October 9 2024 7:06:28 PM EDT,Toronto - CA,Up,200,209,1,8,303,14,535,638008,104.18.17.112,-
64.235.50.24,October 9 2024 7:06:28 PM EDT,Las Vegas - US,Up,200,14,12,19,401,14,460,638008,104.18.17.112,-
169.197.141.229,October 9 2024 7:01:23 PM EDT,New York - US,Up,200,28,2,10,213,14,267,638008,104.18.17.112,-
66.165.233.146,October 9 2024 6:56:18 PM EDT,New York - US,Up,200,63,2,12,188,17,282,638008,104.18.17.112,-
169.197.141.229,October 9 2024 6:51:07 PM EDT,New York - US,Up,200,26,1,12,193,15,247,638008,104.18.16.112,-
66.165.251.146,October 9 2024 6:46:03 PM EDT,New York - US,Up,200,51,2,10,342,18,423,638008,104.18.16.112,-
45.58.47.160,October 9 2024 6:40:55 PM EDT,New York - US,Up,200,89,16,21,274,11,411,638008,104.18.17.112,-
45.58.47.160,October 9 2024 6:35:48 PM EDT,New York - US,Up,200,124,4,21,1568,15,1732,638008,104.18.17.112,-
207.244.104.49,October 9 2024 6:35:48 PM EDT,Virginia - US,Up,200,5,2,13,1651,17,1688,638008,104.18.17.112,-
165.22.238.144,October 9 2024 6:35:48 PM EDT,Toronto - CA,Up,200,30,4,27,1722,18,1801,638008,104.18.16.112,-
64.235.50.24,October 9 2024 6:35:48 PM EDT,Las Vegas - US,Up,200,23,8,16,1877,12,1936,638008,104.18.16.112,-
66.165.251.146,October 9 2024 6:30:43 PM EDT,New York - US,Up,200,80,2,20,294,24,420,638017,104.18.17.112,-
104.236.16.22,October 9 2024 6:25:35 PM EDT,New York - US,Up,200,18,4,13,228,21,284,638017,104.18.16.112,-
45.58.47.160,October 9 2024 6:20:29 PM EDT,New York - US,Up,200,45,2,15,199,33,294,638017,104.18.17.112,-
172.96.165.98,October 9 2024 6:15:24 PM EDT,New York - US,Up,200,18,1,14,236,14,284,638017,104.18.17.112,-
198.211.100.169,October 9 2024 6:10:19 PM EDT,New York - US,Up,200,20,6,15,180,17,238,638017,104.18.17.112,-
66.165.251.146,October 9 2024 6:05:05 PM EDT,New York - US,Up,200,46,2,13,198,24,283,638017,104.18.16.112,-
75.101.151.107,October 9 2024 6:05:05 PM EDT,Virginia - US,Up,200,8,1,9,233,20,272,638017,104.18.17.112,-
159.203.37.151,October 9 2024 6:05:05 PM EDT,Toronto - CA,Up,200,53,1,12,227,16,309,638017,104.18.17.112,-
45.10.22.81,October 9 2024 6:05:05 PM EDT,Las Vegas - US,Up,200,14,9,23,464,16,526,638017,104.18.16.112,-
104.236.114.81,October 9 2024 6:00:01 PM EDT,New York - US,Up,200,237,31,238,217,14,737,638017,104.18.17.112,-
104.236.16.22,October 9 2024 5:54:57 PM EDT,New York - US,Up,200,14,2,10,232,16,274,638017,104.18.17.112,-
66.165.253.194,October 9 2024 5:49:53 PM EDT,New York - US,Up,200,52,2,24,461,23,562,638017,104.18.16.112,-
169.197.141.229,October 9 2024 5:44:42 PM EDT,New York - US,Up,200,29,2,16,202,16,265,638017,104.18.17.112,-
198.211.100.169,October 9 2024 5:39:35 PM EDT,New York - US,Up,200,31,2,13,377,17,440,638017,104.18.16.112,-
169.197.141.229,October 9 2024 5:34:28 PM EDT,New York - US,Up,200,23,3,12,1820,22,1880,638017,104.18.17.112,-
207.244.104.49,October 9 2024 5:34:28 PM EDT,Virginia - US,Up,200,5,2,13,1823,19,1862,638017,104.18.16.112,-
159.203.37.151,October 9 2024 5:34:28 PM EDT,Toronto - CA,Up,200,113,1,12,1758,15,1899,638017,104.18.16.112,-
45.10.22.81,October 9 2024 5:34:28 PM EDT,Las Vegas - US,Up,200,18,9,21,1890,12,1950,638017,104.18.16.112,-
172.96.165.98,October 9 2024 5:29:26 PM EDT,New York - US,Up,200,15,2,11,211,16,255,638014,104.18.16.112,-
198.211.100.169,October 9 2024 5:24:24 PM EDT,New York - US,Up,200,28,2,12,217,15,274,638014,104.18.17.112,-
104.236.114.81,October 9 2024 5:19:20 PM EDT,New York - US,Up,200,33,3,15,198,13,263,638014,104.18.17.112,-
169.197.141.229,October 9 2024 5:14:18 PM EDT,New York - US,Up,200,78,1,11,213,14,317,638014,104.18.16.112,-
209.151.153.107,October 9 2024 5:09:15 PM EDT,New York - US,Up,200,9,3,10,324,16,362,638014,104.18.16.112,-
198.211.100.169,October 9 2024 5:04:02 PM EDT,New York - US,Up,200,14,2,13,267,17,313,638014,104.18.17.112,-
131.153.220.98,October 9 2024 5:04:02 PM EDT,Virginia - US,Up,200,6,1,10,235,31,283,638014,104.18.17.112,-
159.203.37.151,October 9 2024 5:04:02 PM EDT,Toronto - CA,Up,200,31,1,12,237,15,296,638014,104.18.17.112,-
64.235.50.24,October 9 2024 5:04:02 PM EDT,Las Vegas - US,Up,200,24,7,17,155,14,217,638014,104.18.16.112,-
198.211.100.169,October 9 2024 4:59:00 PM EDT,New York - US,Up,200,91,22,15,183,13,324,638014,104.18.16.112,-
169.197.141.229,October 9 2024 4:53:59 PM EDT,New York - US,Up,200,25,2,14,271,27,339,638014,104.18.17.112,-
198.211.100.169,October 9 2024 4:48:50 PM EDT,New York - US,Up,200,37,3,15,231,17,303,638014,104.18.17.112,-
66.165.251.146,October 9 2024 4:43:47 PM EDT,New York - US,Up,200,73,4,22,268,15,382,638014,104.18.16.112,-
169.197.141.229,October 9 2024 4:38:45 PM EDT,New York - US,Up,200,28,2,12,200,18,260,638014,104.18.17.112,-
104.236.16.22,October 9 2024 4:33:39 PM EDT,New York - US,Up,200,77,1,15,2006,16,2115,638014,104.18.16.112,-
23.105.39.121,October 9 2024 4:33:39 PM EDT,Virginia - US,Up,200,14,3,16,2008,16,2057,638014,104.18.16.112,-
172.105.0.109,October 9 2024 4:33:39 PM EDT,Toronto - CA,Up,200,210,1,9,1866,20,2106,638014,104.18.17.112,-
45.10.22.81,October 9 2024 4:33:39 PM EDT,Las Vegas - US,Up,200,17,8,19,2148,24,2217,638014,104.18.17.112,-
198.211.100.169,October 9 2024 4:28:37 PM EDT,New York - US,Up,200,31,1,13,217,19,282,638005,104.18.16.112,-
66.165.253.194,October 9 2024 4:23:35 PM EDT,New York - US,Up,200,42,2,13,230,16,303,638005,104.18.16.112,-
198.211.100.169,October 9 2024 4:18:29 PM EDT,New York - US,Up,200,32,2,13,246,23,316,638005,104.18.16.112,-
66.165.233.146,October 9 2024 4:13:22 PM EDT,New York - US,Up,200,47,3,12,267,17,346,638005,104.18.17.112,-
66.165.251.146,October 9 2024 4:08:21 PM EDT,New York - US,Up,200,49,2,10,227,16,305,638005,104.18.17.112,-
66.165.233.146,October 9 2024 4:03:20 PM EDT,New York - US,Up,200,77,2,15,296,17,407,638005,104.18.16.112,-
23.105.39.121,October 9 2024 4:03:20 PM EDT,Virginia - US,Up,200,11,2,12,198,18,241,638005,104.18.17.112,-
165.22.238.144,October 9 2024 4:03:20 PM EDT,Toronto - CA,Up,200,51,1,14,330,15,411,638005,104.18.16.112,-
64.235.50.24,October 9 2024 4:03:20 PM EDT,Las Vegas - US,Up,200,91,8,20,438,16,573,638005,104.18.17.112,-
66.165.253.194,October 9 2024 3:58:18 PM EDT,New York - US,Up,200,43,3,11,306,16,379,638005,104.18.16.112,-
169.197.141.229,October 9 2024 3:53:13 PM EDT,New York - US,Up,200,28,2,14,317,27,388,638005,104.18.17.112,-
198.211.100.169,October 9 2024 3:48:09 PM EDT,New York - US,Up,200,31,1,13,262,21,328,638005,104.18.16.112,-
66.165.233.146,October 9 2024 3:43:07 PM EDT,New York - US,Up,200,63,2,14,221,18,318,638005,104.18.17.112,-
198.211.100.169,October 9 2024 3:38:02 PM EDT,New York - US,Up,200,32,1,12,225,17,288,638005,104.18.17.112,-
45.58.47.160,October 9 2024 3:32:59 PM EDT,New York - US,Up,200,89,2,17,1715,21,1844,638005,104.18.17.112,-
174.129.225.90,October 9 2024 3:32:59 PM EDT,Virginia - US,Up,200,33,1,9,1795,16,1854,638005,104.18.17.112,-
159.203.37.151,October 9 2024 3:32:59 PM EDT,Toronto - CA,Up,200,97,1,12,1693,15,1819,638005,104.18.17.112,-
64.235.50.24,October 9 2024 3:32:59 PM EDT,Las Vegas - US,Up,200,16,7,17,2104,16,2160,638005,104.18.17.112,-
172.96.165.98,October 9 2024 3:27:58 PM EDT,New York - US,Up,200,79,4,16,260,55,414,638013,104.18.16.112,-
104.236.16.22,October 9 2024 3:22:56 PM EDT,New York - US,Up,200,16,2,14,256,15,303,638013,104.18.16.112,-
104.236.114.81,October 9 2024 3:17:53 PM EDT,New York - US,Up,200,33,3,16,266,16,334,638013,104.18.16.112,-
172.96.165.98,October 9 2024 3:12:51 PM EDT,New York - US,Up,200,18,1,14,333,22,388,638013,104.18.17.112,-
66.165.251.146,October 9 2024 3:07:47 PM EDT,New York - US,Up,200,48,2,12,427,18,507,638013,104.18.16.112,-
66.165.253.194,October 9 2024 3:02:46 PM EDT,New York - US,Up,200,20,3,9,229,15,276,638013,104.18.17.112,-
75.101.151.107,October 9 2024 3:02:46 PM EDT,Virginia - US,Up,200,40,2,11,209,14,276,638013,104.18.16.112,-
172.105.0.109,October 9 2024 3:02:46 PM EDT,Toronto - CA,Up,200,202,1,12,171,16,402,638013,104.18.16.112,-
45.10.22.81,October 9 2024 3:02:46 PM EDT,Las Vegas - US,Up,200,16,8,18,370,18,431,638013,104.18.16.112,-
45.58.47.160,October 9 2024 2:57:44 PM EDT,New York - US,Up,200,131,3,17,268,11,430,638013,104.18.16.112,-
172.96.165.98,October 9 2024 2:52:43 PM EDT,New York - US,Up,200,14,4,13,227,16,274,638013,104.18.16.112,-
66.165.251.146,October 9 2024 2:47:41 PM EDT,New York - US,Up,200,49,5,21,371,17,463,638013,104.18.16.112,-
104.236.16.22,October 9 2024 2:42:30 PM EDT,New York - US,Up,200,32,2,14,266,21,336,638013,104.18.17.112,-
104.236.16.22,October 9 2024 2:37:28 PM EDT,New York - US,Up,200,18,1,11,269,36,335,638013,104.18.17.112,-
104.236.114.81,October 9 2024 2:32:16 PM EDT,New York - US,Up,200,21,8,28,1672,20,1749,638013,104.18.16.112,-
131.153.220.98,October 9 2024 2:32:16 PM EDT,Virginia - US,Up,200,52,0,24,1665,38,1780,638013,104.18.17.112,-
165.22.238.144,October 9 2024 2:32:16 PM EDT,Toronto - CA,Up,200,29,1,12,1709,16,1767,638013,104.18.17.112,-
45.10.22.81,October 9 2024 2:32:16 PM EDT,Las Vegas - US,Up,200,14,8,22,1841,17,1903,638013,104.18.17.112,-
104.236.114.81,October 9 2024 2:27:14 PM EDT,New York - US,Up,200,32,2,29,257,22,342,638007,104.18.16.112,-
66.165.253.194,October 9 2024 2:22:12 PM EDT,New York - US,Up,200,40,2,9,265,16,333,638007,104.18.16.112,-
169.197.141.229,October 9 2024 2:17:10 PM EDT,New York - US,Up,200,34,1,12,407,14,468,638007,104.18.17.112,-
66.165.253.194,October 9 2024 2:12:04 PM EDT,New York - US,Up,200,41,5,14,359,17,437,638007,104.18.17.112,-
66.165.253.194,October 9 2024 2:06:58 PM EDT,New York - US,Up,200,59,2,13,321,18,413,638007,104.18.16.112,-
66.165.253.194,October 9 2024 2:01:47 PM EDT,New York - US,Up,200,41,2,12,257,17,329,638007,104.18.16.112,-
207.244.104.49,October 9 2024 2:01:47 PM EDT,Virginia - US,Up,200,6,1,13,362,33,415,638007,104.18.16.112,-
134.195.196.243,October 9 2024 2:01:47 PM EDT,Toronto - CA,Up,200,29,1,22,336,19,407,638007,104.18.16.112,-
64.235.50.24,October 9 2024 2:01:47 PM EDT,Las Vegas - US,Up,200,24,8,18,455,17,522,638007,104.18.16.112,-
209.151.153.107,October 9 2024 1:56:38 PM EDT,New York - US,Up,200,8,6,16,276,26,332,638007,104.18.17.112,-
66.165.253.194,October 9 2024 1:51:33 PM EDT,New York - US,Up,200,25,2,9,350,21,407,638007,104.18.17.112,-
45.58.47.160,October 9 2024 1:46:25 PM EDT,New York - US,Up,200,95,4,20,110,22,251,638007,104.18.16.112,-
169.197.141.229,October 9 2024 1:41:22 PM EDT,New York - US,Up,200,18,2,11,321,16,368,638007,104.18.16.112,-
104.236.16.22,October 9 2024 1:36:17 PM EDT,New York - US,Up,200,15,1,14,388,40,458,638007,104.18.16.112,-
104.236.114.81,October 9 2024 1:31:10 PM EDT,New York - US,Up,200,43,3,14,1944,30,2034,638007,104.18.16.112,-
131.153.220.98,October 9 2024 1:31:10 PM EDT,Virginia - US,Up,200,13,1,14,1991,12,2031,638007,104.18.17.112,-
159.203.37.151,October 9 2024 1:31:10 PM EDT,Toronto - CA,Up,200,51,1,12,1976,13,2053,638007,104.18.17.112,-
45.10.22.81,October 9 2024 1:31:10 PM EDT,Las Vegas - US,Up,200,76,9,17,2002,20,2124,638007,104.18.16.112,-
198.211.100.169,October 9 2024 1:26:08 PM EDT,New York - US,Up,200,33,3,16,374,17,443,638005,104.18.17.112,-
209.151.153.107,October 9 2024 1:21:06 PM EDT,New York - US,Up,200,9,2,11,445,16,483,638005,104.18.17.112,-
45.58.47.160,October 9 2024 1:16:02 PM EDT,New York - US,Up,200,43,2,15,380,26,466,638005,104.18.17.112,-
66.165.253.194,October 9 2024 1:10:56 PM EDT,New York - US,Up,200,46,2,10,316,17,391,638005,104.18.17.112,-
169.197.141.229,October 9 2024 1:05:54 PM EDT,New York - US,Up,200,18,2,14,356,27,418,638005,104.18.16.112,-
172.96.165.98,October 9 2024 1:00:48 PM EDT,New York - US,Up,200,18,1,12,340,22,394,638005,104.18.16.112,-
75.101.151.107,October 9 2024 1:00:48 PM EDT,Virginia - US,Up,200,9,1,13,330,32,386,638005,104.18.16.112,-
134.195.196.243,October 9 2024 1:00:48 PM EDT,Toronto - CA,Up,200,49,1,9,296,24,379,638005,104.18.16.112,-
64.235.50.24,October 9 2024 1:00:48 PM EDT,Las Vegas - US,Up,200,23,7,15,802,22,869,638005,104.18.17.112,-
172.96.165.98,October 9 2024 12:55:46 PM EDT,New York - US,Up,200,14,2,13,373,28,430,638005,104.18.17.112,-
169.197.141.229,October 9 2024 12:50:44 PM EDT,New York - US,Up,200,28,3,11,339,14,395,638005,104.18.17.112,-
66.165.233.146,October 9 2024 12:45:42 PM EDT,New York - US,Up,200,65,2,13,367,18,465,638005,104.18.16.112,-
209.151.153.107,October 9 2024 12:40:37 PM EDT,New York - US,Up,200,7,1,11,271,15,305,638005,104.18.16.112,-
66.165.251.146,October 9 2024 12:35:34 PM EDT,New York - US,Up,200,62,2,12,349,16,441,638005,104.18.16.112,-
104.236.114.81,October 9 2024 12:30:30 PM EDT,New York - US,Up,200,25,12,31,1901,16,1985,638005,104.18.17.112,-
174.129.225.90,October 9 2024 12:30:30 PM EDT,Virginia - US,Up,200,41,2,10,1964,18,2035,638005,104.18.16.112,-
162.223.228.142,October 9 2024 12:30:30 PM EDT,Toronto - CA,Up,200,47,12,19,1921,16,2015,638005,104.18.16.112,-
45.10.22.81,October 9 2024 12:30:30 PM EDT,Las Vegas - US,Up,200,15,9,20,2064,15,2123,638005,104.18.16.112,-
45.58.47.160,October 9 2024 12:25:29 PM EDT,New York - US,Up,200,47,3,15,86,15,166,638006,104.18.16.112,-
172.96.165.98,October 9 2024 12:20:27 PM EDT,New York - US,Up,200,14,1,10,309,17,351,638006,104.18.17.112,-
